mid,name,director,scriptwriter,mainPlayers,categories,productCountry,tags,ratingCount,star5,star4,star3,star2,star1,language
1292219,关于莉莉周的一切 リリイ·シュシュのすべて,岩井俊二,岩井俊二,市原隼人,剧情;惊悚;音乐;犯罪;,日本;,岩井俊二;关于莉莉周的一切;青春;日本;日本电影;电影;苍井优;文艺;,93728.0,32.4,41.2,22.3,3.1,1.0, 日语
1292220,情书 Love Letter,岩井俊二,岩井俊二,中山美穗,剧情;爱情;,日本;,岩井俊二;爱情;日本;情书;日本电影;青春;经典;柏原崇;,186767.0,53.1,35.2,10.9,0.7,0.1, 日语
1292222,出租车司机 Taxi Driver,马丁·斯科塞斯,保罗·施拉德,罗伯特·德尼罗,剧情;惊悚;,美国;,罗伯特·德尼罗;美国;经典;MartinScorsese;暴力;RobertDeNiro;美国电影;剧情;,46185.0,40.3,44.4,14.1,1.0,0.2, 英语
1292223,七宗罪 Se7en,大卫·芬奇,安德鲁·凯文·沃克,布拉德·皮特,剧情;悬疑;惊悚;犯罪;,美国;,悬疑;七宗罪;犯罪;美国;大卫·芬奇;宗教;惊悚;经典;,218393.0,48.6,40.4,10.3,0.6,0.1, 英语 / 葡萄牙语
1292224,飞越疯人院 One Flew Over the Cuckoo's Nest,米洛斯·福尔曼,Lawrence Hauben,杰克·尼科尔森,剧情;,美国;,人性;美国;飞越疯人院;经典;自由;杰克·尼科尔森;美国电影;剧情;,125532.0,59.6,32.7,7.1,0.5,0.1, 英语
1292225,闪灵 The Shining,斯坦利·库布里克,Diane Johnson,杰克·尼科尔森,悬疑;惊悚;恐怖;,英国;美国;,惊悚;恐怖;库布里克;美国;StanleyKubrick;斯坦利·库布里克;美国电影;恐怖片;,56726.0,32.0,42.8,21.4,3.0,0.9, 英语
1292226,2001太空漫游 2001: A Space Odyssey,斯坦利·库布里克,亚瑟·克拉克,凯尔·杜拉,科幻;悬疑;冒险;,美国;英国;,科幻;库布里克;美国;经典;StanleyKubrick;斯坦利·库布里克;美国电影;1968;,31303.0,51.5,31.1,13.4,2.6,1.4, 英语 / 俄语
1292229,天生杀人狂 Natural Born Killers,奥利佛·斯通,David Veloz,伍迪·哈里森,剧情;动作;爱情;惊悚;犯罪;,美国;,暴力;美国;犯罪;奥利弗·斯通;人性;美国电影;经典;OliverStone;,47371.0,39.3,38.4,17.7,3.2,1.4, 英语 / 土著语 / 日语
1292233,发条橙 A Clockwork Orange,斯坦利·库布里克,斯坦利·库布里克,马尔科姆·麦克道威尔,剧情;科幻;犯罪;,英国;美国;,库布里克;暴力;发条橙;英国;青春;经典;StanleyKubrick;英国电影;,91249.0,42.0,40.6,15.0,1.8,0.6, 英语
1292234,漫长的婚约 Un long dimanche de fiançailles,让-皮埃尔·热内,让-皮埃尔·热内,奥黛丽·塔图,剧情;爱情;悬疑;战争;,法国;美国;,法国;奥黛丽·塔图;爱情;法国电影;战争;漫长的婚约;让-皮埃尔·热内;AudreyTautou;,35872.0,26.8,48.3,23.1,1.6,0.2, 法语 / 德语
1292260,现代启示录 Apocalypse Now,弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉,马龙·白兰度,剧情;战争;,美国;,战争;越战;美国;弗朗西斯·福特·科波拉;人性;美国电影;经典;科波拉;,28101.0,39.0,42.6,16.1,1.8,0.5, 英语 / 法语 / 高棉语 / 越南语
1292262,美国往事 Once Upon a Time in America,赛尔乔·莱翁内,Piero De Bernardi,罗伯特·德尼罗,剧情;犯罪;,意大利;美国;,美国;黑帮;经典;罗伯特·德尼罗;美国往事;人生;美国电影;剧情;,75606.0,61.1,31.1,7.2,0.5,0.1, 英语 / 法语 / 意大利语
1292267,银河系漫游指南 The Hitchhiker's Guide to the Galaxy,Garth Jennings,道格拉斯·亚当斯,山姆·洛克威尔,喜剧;科幻;冒险;,美国;英国;,科幻;喜剧;银河系漫游指南;美国;英国;经典;2005;美国电影;,33486.0,35.7,41.3,19.3,3.0,0.7, 英语
1292268,好家伙 Goodfellas,马丁·斯科塞斯,马丁·斯科塞斯,罗伯特·德尼罗,剧情;传记;犯罪;,美国;,黑帮;罗伯特·德尼罗;美国;马丁·斯科西斯;犯罪;MartinScorsese;RobertDeNiro;美国电影;,26341.0,32.1,50.6,15.9,1.3,0.2, 英语 / 意大利语
1292270,梦之安魂曲 Requiem for a Dream,达伦·阿伦诺夫斯基,达伦·阿伦诺夫斯基,艾伦·伯斯汀,剧情;,美国;,美国;黑色;毒品;剧情;美国电影;Cult;DarrenAronofsky;2000;,41981.0,54.2,34.6,9.8,1.1,0.4, 英语
1292271,毕业生 The Graduate,迈克·尼科尔斯,巴可·亨利,达斯汀·霍夫曼,剧情;喜剧;爱情;,美国;,达斯汀·霍夫曼;美国;青春;成长;毕业生;经典;美国电影;爱情;,75806.0,24.4,48.8,24.6,1.8,0.3, 英语
1292272,大象 Elephant,格斯·范·桑特,格斯·范·桑特,阿里克斯·弗罗斯特,剧情;犯罪;,美国;,美国;青春;暴力;校园;GusVanSant;大象;美国电影;ELephant;,39210.0,26.1,46.7,24.0,2.6,0.6, 英语 / 德语
1292274,幸福终点站 The Terminal,史蒂文·斯皮尔伯格,Sacha Gervasi,汤姆·汉克斯,剧情;喜剧;爱情;,美国;,汤姆·汉克斯;美国;斯皮尔伯格;爱情;TomHanks;美国电影;喜剧;剧情;,114868.0,41.3,44.5,13.2,0.9,0.1, 英语 / 俄语 / 法语 / 保加利亚语
1292275,罗拉快跑 Lola rennt,汤姆·提克威,汤姆·提克威,弗兰卡·波坦特,惊悚;犯罪;,德国;,德国;罗拉快跑;德国电影;青春;经典;剧情;电影;欧洲电影;,95667.0,31.7,48.7,18.0,1.4,0.3, 德语
1292281,迁徙的鸟 Le peuple migrateur,雅克·贝汉,Francis Roux,Philippe Labro,纪录片;,法国;德国;意大利;西班牙;瑞士 Switzerland;,纪录片;法国;雅克·贝汉;自然;迁徙的鸟;法国电影;动物;鸟;,31671.0,63.7,29.4,6.4,0.3,0.1, 法语 / 英语
1292286,我的野蛮女友 엽기적인 그녀,郭在容,郭在容,车太贤,剧情;喜剧;爱情;,韩国;,韩国;爱情;喜剧;搞笑;青春;经典;浪漫;2001;,148611.0,26.8,45.4,25.9,1.6,0.3, 英语 / 韩语
1292287,新龙门客栈,李惠民,徐克,张曼玉,剧情;武侠;,香港;中国大陆;,武侠;香港电影;经典;动作;1992;古装;爱情;剧情;,89527.0,33.8,49.0,16.2,0.9,0.1, 汉语普通话 / 粤语
1292289,心动 心動,张艾嘉,关皓月,金城武,爱情;,香港;日本;,张艾嘉;爱情;金城武;心动;香港电影;香港;梁咏琪;青春;,39164.0,32.1,45.8,20.4,1.6,0.2, 粤语 / 日语
1292326,暴力街区 Banlieue 13,皮埃尔·莫瑞尔,Bibi Naceri,塞瑞尔·拉菲利,动作;科幻;犯罪;,法国;,动作;吕克·贝松;法国;法国电影;暴力;犯罪;动作片;2004;,44283.0,23.8,51.5,22.5,1.8,0.3, 法语
1292328,东邪西毒 東邪西毒,王家卫,王家卫,张国荣,剧情;动作;爱情;,香港;中国;台湾;,王家卫;香港;东邪西毒;武侠;经典;爱情;文艺;1994;,130765.0,44.2,37.8,15.4,2.0,0.6, 粤语 / 汉语普通话
1292329,牯岭街少年杀人事件 牯嶺街少年殺人事件,杨德昌,杨德昌,张震,剧情;爱情;家庭;儿童;犯罪;,台湾;,杨德昌;台湾;青春;牯岭街少年杀人事件;台湾电影;张震;少年;电影;,40641.0,49.9,36.2,12.3,1.4,0.3, 汉语普通话 / 上海话 / 台语 / 粤语
1292331,蝴蝶,麦婉欣,Xue Chen,何超仪,剧情;同性;,香港;,蝴蝶;les;田原;香港;同志;爱情;同性恋;香港电影;,29228.0,23.4,41.5,30.4,4.0,0.7, 粤语 / 汉语普通话 / 葡萄牙语 / 英语
1292343,蝴蝶效应 The Butterfly Effect,埃里克.布雷斯,J. Mackye Gruber,阿什顿·库彻,剧情;科幻;悬疑;惊悚;,美国;,悬疑;蝴蝶效应;心理;美国;科幻;美国电影;剧情;惊悚;,184992.0,46.1,40.9,11.9,0.9,0.2, 英语
1292344,十二罗汉 Ocean's Twelve,史蒂文·索德伯格,乔治·诺非,乔治·克鲁尼,惊悚;犯罪;,美国;,美国;犯罪;BradPitt;美国电影;动作;JuliaRoberts;剧情;喜剧;,41581.0,11.8,38.1,43.3,6.1,0.7, 英语 / 荷兰语 / 法语 / 意大利语 / 普通话
1292348,洛城机密 L.A. Confidential,柯蒂斯·汉森,布莱恩·海尔格兰德,凯文·史派西,剧情;悬疑;惊悚;犯罪;,美国;,犯罪;美国;悬疑;KevinSpacey;RussellCrowe;美国电影;剧情;经典;,36187.0,40.8,47.1,11.5,0.6,0.1, 英语
1292365,活着,张艺谋,余华,葛优,剧情;家庭;,中国;香港;,张艺谋;活着;葛优;中国电影;文革;巩俐;中国;大陆;,106923.0,55.7,35.3,8.2,0.6,0.1, 汉语普通话
1292370,剪刀手爱德华 Edward Scissorhands,蒂姆·波顿,卡罗琳·汤普森,约翰尼·德普,剧情;爱情;奇幻;,美国;,JohnnyDepp;爱情;剪刀手爱德华;美国;童话;经典;TimBurton;美国电影;,250358.0,49.8,38.2,11.1,0.7,0.1, 英语
1292371,四月物语 四月物語,岩井俊二,岩井俊二,松隆子,爱情;,日本;,岩井俊二;日本;四月物语;青春;松隆子;日本电影;爱情;唯美;,77267.0,30.9,45.9,21.4,1.6,0.2, 日语
1292401,真爱至上 Love Actually,理查德·柯蒂斯,理查德·柯蒂斯,休·格兰特,剧情;喜剧;爱情;,英国;美国;,爱情;英国;喜剧;温情;圣诞;浪漫;经典;美国;,157251.0,46.3,38.1,14.3,1.1,0.2, 英语 / 葡萄牙语 / 法语
1292402,西西里的美丽传说 Malèna,朱塞佩·托纳多雷,朱塞佩·托纳多雷,莫妮卡·贝鲁奇,剧情;爱情;战争;,意大利;美国;,意大利;莫妮卡·贝鲁奇;西西里的美丽传说;意大利电影;成长;情色;青春;爱情;,141622.0,41.6,45.1,12.6,0.6,0.1, 意大利语 / 西西里岛语 / 英语 / 拉丁语
1292434,一一,杨德昌,杨德昌,吴念真,剧情;爱情;音乐;家庭;,台湾;日本;,杨德昌;台湾;台湾电影;一一;文艺;生活;电影;楊德昌;,70506.0,58.1,31.0,9.7,0.9,0.3, 汉语普通话 / 闽南话 / 英语 / 日语 / 台语
1292444,大逃杀 バトル・ロワイアル,深作欣二,深作健太,北野武,动作;惊悚;,日本;,日本;北野武;暴力;人性;日本电影;大逃杀;血腥;深作欣二;,76910.0,33.4,44.2,19.2,2.5,0.8, 日语
1292450,暗花,游达志,司徒锦源,梁朝伟,剧情;动作;惊悚;犯罪;,香港;,梁朝伟;杜琪峰;刘青云;香港;香港电影;银河映像;黑帮;游达志;,23066.0,36.5,45.4,16.7,1.2,0.2, 粤语
1292464,恋爱中的女人 Women in Love,肯·罗素,Larry Kramer,阿兰·贝茨,剧情;爱情;,英国;,英国;D.H.Lawrence;英国电影;KenRussell;爱情;文学改编;Ken_Russell;1969;,200.0,15.5,42.5,37.5,4.5,0.0, 英语
1292484,碟中谍 Mission: Impossible,布莱恩·德·帕尔玛,大卫·凯普,汤姆·克鲁斯,动作;惊悚;冒险;,美国;,动作;特工;美国电影;经典;1996;动作片;间谍;悬疑;,72498.0,17.4,53.8,26.9,1.6,0.2, 英语 / 法语
1292495,龙威小子 The Karate Kid,John G. Avildsen,Robert Mark Kamen,Ralph Macchio,剧情;家庭;运动;,美国;,美国;励志;动作;美国电影;空手道;成长;1984;Karate;,254.0,11.8,25.2,54.7,7.5,0.8, 英语 / 日语
1292505,天袭 The Arrival,大卫·杜西,大卫·杜西,查理·辛,动作;科幻;悬疑;惊悚;,美国;墨西哥;,科幻;美国;惊悚;美国电影;外星人;1996;墨西哥;天袭;,723.0,6.9,29.0,49.0,11.6,3.5, 英语
1292523,侏罗纪公园 Jurassic Park,史蒂文·斯皮尔伯格,迈克尔·克莱顿,山姆·尼尔,科幻;家庭;冒险;,美国;,科幻;斯皮尔伯格;美国;侏罗纪公园;恐龙;美国电影;经典;StevenSpielberg;,69914.0,23.0,51.4,24.1,1.2,0.2, 英语 / 西班牙语
1292528,猜火车 Trainspotting,丹尼·鲍尔,埃文·威尔什,伊万·麦克格雷格,剧情;犯罪;,英国;,英国;青春;猜火车;英国电影;毒品;经典;Cult;剧情;,134286.0,46.9,39.1,12.7,1.1,0.2, 英语
1292553,真实的谎言 True Lies,詹姆斯·卡梅隆,克劳德·吉迪,阿诺·施瓦辛格,动作;惊悚;,美国;,动作;美国;经典;电影;科幻;1994;特工;欧美;,63739.0,25.4,50.8,22.5,1.2,0.2, 英语 / 德语 / 阿拉伯语 / 法语
1292591,汤姆·琼斯 Tom Jones,托尼·理查德森,约翰·奥斯本,阿尔伯特·芬尼,喜剧;爱情;冒险;,英国;,英国;奥斯卡;奥斯卡最佳影片;喜剧;英国电影;1963;Tony_Richardson;传记;,245.0,16.3,34.7,33.5,12.7,2.9, 英语
1292593,三骑士 The Three Caballeros,Norman Ferguson,James Bodrero,Aurora Miranda,动画;音乐;家庭;奇幻;,美国;,动画;美国;Disney;迪斯尼;美国动画;1944;动画片;童年回忆;,235.0,24.7,42.6,30.2,1.7,0.9, 英语 / 西班牙语 / 葡萄牙语
1292656,心灵捕手 Good Will Hunting,格斯·范·桑特,本·阿弗莱克,马特·达蒙,剧情;,美国;,励志;心理;美国;成长;美国电影;青春;经典;剧情;,114093.0,46.5,42.5,10.2,0.6,0.1, 英语
1292659,变脸 Face/Off,吴宇森,迈克尔·科拉里,约翰·特拉沃尔塔,剧情;动作;科幻;惊悚;犯罪;,美国;,尼古拉斯·凯奇;吴宇森;动作;美国;美国电影;NicolasCage;经典;科幻;,110835.0,35.2,48.2,15.7,0.8,0.1, 英语 / 拉丁语
1292679,春光乍泄 春光乍洩,王家卫,王家卫,梁朝伟,剧情;爱情;同性;,香港;,王家卫;张国荣;梁朝伟;同志;香港;香港电影;春光乍泄;爱情;,101246.0,45.1,40.1,13.6,0.9,0.3, 粤语 / 汉语普通话 / 西班牙语
1292704,黄飞鸿之三：狮王争霸 黃飛鴻之三獅王爭霸,徐克,徐克,李连杰,动作;历史;,香港;中国;,李连杰;徐克;香港;动作;香港电影;武侠;黄飞鸿;1993;,31607.0,16.0,50.1,32.3,1.5,0.2, 粤语 / 汉语普通话
1292718,大河恋 A River Runs Through It,罗伯特·雷德福,Richard Friedenberg,布拉德·皮特,剧情;家庭;,美国;,美国;BradPitt;亲情;布拉德·皮特;大河恋;美国电影;经典;剧情;,29592.0,36.3,47.7,15.1,0.8,0.1, 英语
1292720,阿甘正传 Forrest Gump,罗伯特·泽米吉斯,艾瑞克·罗斯,汤姆·汉克斯,剧情;爱情;,美国;,励志;经典;美国;人生;信念;成长;剧情;人性;,344398.0,72.2,23.2,4.2,0.3,0.1, 英语
1292722,泰坦尼克号 Titanic,詹姆斯·卡梅隆,詹姆斯·卡梅隆,莱昂纳多·迪卡普里奥,剧情;爱情;历史;冒险;灾难;,美国;,爱情;经典;美国;灾难;浪漫;奥斯卡;感动;1997;,306971.0,56.7,31.8,10.4,0.9,0.2, 英语 / 法语 / 德语 / 瑞典语 / 意大利语 / 俄语
1292728,勇闯夺命岛 The Rock,迈克尔·贝,David Weisberg,肖恩·康纳利,动作;惊悚;冒险;,美国;,尼古拉斯·凯奇;动作;肖恩·康纳利;美国;经典;美国电影;NicolasCage;1996;,74718.0,41.4,44.5,13.4,0.7,0.1, 英语
1292730,戏王之王 The Greatest Show on Earth,塞西尔·B·戴米尔,Fredric M. Frank,詹姆斯·斯图尔特,剧情;爱情;家庭;,美国;,美国;奥斯卡最佳影片;奥斯卡;美国电影;1952;剧情;JamesStewart;文艺;,174.0,10.3,43.1,38.5,6.3,1.7, 英语
1292773,两个英国女孩与欧陆 Les deux anglaises et le continent,弗朗索瓦·特吕弗,弗朗索瓦·特吕弗,让-皮埃尔·利奥德,剧情;爱情;,法国;,法国;特吕弗;新浪潮;FrançoisTruffaut;法国电影;François_Truffaut;爱情;1970s;,568.0,24.5,51.9,21.8,1.6,0.2, 法语 / 英语
1292808,君子协定 Gentleman's Agreement,伊利亚·卡赞,莫斯·哈特,格利高里·派克,剧情;爱情;,美国;,美国;格里高利·派克;奥斯卡;美国电影;GregoryPeck;奥斯卡最佳影片;剧情;种族歧视;,344.0,10.2,40.7,39.8,8.4,0.9, 英语
1292828,激情迷宫 Laberinto de pasiones,佩德罗·阿莫多瓦,佩德罗·阿莫多瓦,丝莉亚·洛芙,喜剧;,西班牙;,阿莫多瓦;西班牙;PedroAlmodóvar;西班牙电影;阿尔莫多瓦;Pedro_Almodóvar;佩德罗·阿莫多瓦;1982;,655.0,11.6,31.8,48.1,7.8,0.8, 西班牙语
1292849,拯救大兵瑞恩 Saving Private Ryan,史蒂文·斯皮尔伯格,罗伯特·罗达特,汤姆·汉克斯,剧情;动作;历史;战争;,美国;,战争;斯皮尔伯格;二战;美国;经典;TomHanks;人性;美国电影;,107467.0,48.6,40.0,10.8,0.6,0.1, 英语 / 法语 / 德语 / 捷克语
1292857,冲突 Serpico,西德尼·吕美特,瓦尔度·绍特,阿尔·帕西诺,剧情;传记;犯罪;,意大利;美国;,AlPacino;美国;阿尔·帕西诺;犯罪;美国电影;SidneyLumet;1973;Al_Pacino;,810.0,18.5,51.2,27.5,2.0,0.7, 英语 / 西班牙语 / 意大利语
1292858,骏马 All the Pretty Horses,比利·鲍伯·松顿,Ted Tally,马特·达蒙,剧情;爱情;西部;,美国;,MattDamon;美国;爱情;西部;美国电影;PenélopeCruz;西部片;马特·戴蒙;,197.0,7.6,28.9,53.8,7.6,2.0, 英语
1292863,"咫尺天涯 In weiter Ferne, so nah!",维姆·文德斯,Richard Reitinger,奥托·山德尔,剧情;爱情;悬疑;奇幻;,德国;,德国;维姆·文德斯;WimWenders;德国电影;Wim_Wenders;文德斯;1993;欧洲;,610.0,34.6,44.8,17.5,2.1,1.0, 德语 / 法语 / 英语
1292973,小鸡快跑 Chicken Run,Peter Lord,Peter Lord,梅尔·吉布森,喜剧;动画;家庭;,英国;,动画;美国;小鸡快跑;喜剧;动画片;美国电影;卡通;英国;,53186.0,13.1,45.3,38.4,2.9,0.3, 英语
1292990,善意的背叛 Den goda viljan,比利·奥古斯特,英格玛·伯格曼,Samuel Fröler,剧情;爱情;传记;,瑞典;德国;英国;意大利;法国;丹麦;挪威;芬兰;冰岛;,丹麦;英格玛·伯格曼;金棕榈;瑞典;IngmarBergman;丹麦电影;比尔·奥古斯特;Bille_August;,204.0,45.1,45.6,7.8,1.5,0.0, 瑞典语
1293013,独立日 Independence Day,罗兰·艾默里奇,罗兰·艾默里奇,威尔·史密斯,动作;科幻;惊悚;冒险;灾难;,美国;,科幻;美国;灾难;WillSmith;外星人;美国电影;经典;独立日;,69556.0,27.0,48.0,22.9,1.9,0.3, 英语
1293037,纳什维尔 Nashville,罗伯特·奥特曼,Joan Tewkesbury,Henry Gibson,剧情;音乐;,美国;,美国;罗伯特·奥尔特曼;RobertAltman;美国电影;Robert_Altman;1975;政治;1970s;,251.0,34.7,47.8,15.5,1.6,0.4, 英语
1293088,小鬼当家 Home Alone,克里斯·哥伦布,约翰·休斯,麦考利·卡尔金,喜剧;家庭;犯罪;,美国;,喜剧;美国;小鬼当家;美国电影;儿童;搞笑;经典;电影;,108049.0,22.9,52.5,23.5,1.0,0.1, 英语
1293094,"我爱红娘 Hello, Dolly!",吉恩 凯利 (Gene Kelly,欧内斯特 莱曼 (Ernest Lehman,Barbra Streisand,喜剧;爱情;歌舞;家庭;,美国;,歌舞;美国;BarbraStreisand;歌舞片;Musical;美国电影;歌舞剧;芭芭拉史翠珊;,159.0,47.2,40.3,11.9,0.6,0.0, 英语
1293104,冬狮 The Lion in Winter,Anthony Harvey,James Goldman,彼得·奥图尔,剧情;历史;,英国;,英国;历史;安东尼·霍普金斯;凯瑟琳·赫本;KatharineHepburn;1968;AnthonyHopkins;美国;,226.0,37.2,41.6,19.0,0.9,1.3, 英语
1293124,惊情四百年 Dracula,弗朗西斯·福特·科波拉,James V. Hart,加里·奥德曼,爱情;恐怖;,美国;,吸血鬼;美国;爱情;惊悚;美国电影;经典;魔幻;科波拉;,63185.0,25.0,45.4,26.2,2.9,0.5, 英语 / 罗马尼亚语 / 希腊语 / 保加利亚语
1293135,101真狗 101 Dalmatians,斯蒂芬·赫瑞克,道迪·史密斯,格伦·克洛斯,喜剧;家庭;,美国;,美国;喜剧;美国电影;动画;动物;101;电影;搞笑;,48701.0,13.3,42.7,40.5,3.1,0.3, 英语 / 西班牙语
1293145,费城故事 Philadelphia,乔纳森·戴米,罗恩·内斯万尼尔,汤姆·汉克斯,剧情;同性;,美国;,TomHanks;美国;汤姆·汉克斯;同性恋;伦理;美国电影;经典;同志;,33295.0,42.4,46.3,10.7,0.5,0.1, 英语
1293153,德意志零年 Germania anno zero,罗伯托·罗西里尼,Max Kolpé,Edmund Moeschke,剧情;,意大利;,意大利;罗西里尼;新现实主义;意大利电影;RobertoRossellini;Roberto_Rossellini;德国;1940s;,808.0,29.7,55.4,13.9,0.9,0.1, 德语 / 英语 / 法语
1293167,生死时速 Speed,Jan de Bont,Graham Yost,基努·李维斯,动作;惊悚;犯罪;,美国;,动作;美国;KeanuReeves;美国电影;生死时速;经典;1994;电影;,46824.0,21.9,53.9,23.0,1.0,0.1, 英语
1293172,末代皇帝 The Last Emperor,贝纳尔多·贝托鲁奇,贝纳尔多·贝托鲁奇,尊龙,剧情;传记;历史;,意大利;中国;英国;法国;,末代皇帝;贝托鲁奇;历史;传记;意大利;中国;经典;法国电影;,52710.0,40.9,44.8,13.2,0.8,0.2, 英语 / 汉语普通话 / 日语 / 俄语
1293173,古墓丽影 Lara Croft: Tomb Raider,Simon West,Patrick Massett,安吉丽娜·朱莉,动作;惊悚;奇幻;冒险;,美国;英国;德国;日本;,动作;AngelinaJolie;美国;古墓丽影;科幻;美国电影;冒险;电影;,47763.0,9.2,36.9,47.6,5.5,0.8, 英语
1293182,十二怒汉 12 Angry Men,西德尼·吕美特,雷金纳德·罗斯,亨利·方达,剧情;悬疑;,美国;,美国;经典;人性;黑白;十二怒汉;剧情;美国电影;1957;,50976.0,71.0,23.8,4.8,0.3,0.1, 英语
1293203,人鬼情未了 Ghost,杰瑞·扎克,布鲁斯·乔伊·罗宾,帕特里克·斯威兹,剧情;爱情;悬疑;惊悚;奇幻;,美国;,爱情;经典;美国;人鬼情未了;美国电影;1990;电影;love;,89198.0,30.0,50.3,18.8,0.8,0.1, 英语
1293240,狐狸与猎狗 The Fox and the Hound,Art Stevens,Burny Mattinson,米基·鲁尼,动画;家庭;冒险;,美国;,动画;Disney;美国;迪斯尼;动画片;迪士尼;狐狸与猎狗。;电影;,671.0,29.8,45.8,23.0,1.2,0.3, 英语
1293286,校园风云 School Ties,罗伯特 曼德尔 (Robert Mandel (I,达里尔 波尼克森 (Darryl Ponicsan,Brendan Fraser（布兰登费雪）,剧情;运动;,美国;,美国;MattDamon;校园;美国电影;成长;种族歧视;青春;BrendanFraser;,330.0,7.0,45.5,42.7,3.6,1.2, 英语 / 希伯来语
